(x,y,z),Volume Fraction,Elements of Diffusion Tensor
( 0,0,0)inf0,0,0,0,0,0,0,0,0
( 0,0,1)inf0,0,0,0,0,0,0,0,0
( 0,0,2)inf0,0,0,0,0,0,0,0,0
( 0,0,3)inf0,0,0,0,0,0,0,0,0
( 0,0,4)inf0,0,0,0,0,0,0,0,0
( 0,0,5)inf0,0,0,0,0,0,0,0,0
( 0,0,6)inf0,0,0,0,0,0,0,0,0
( 0,0,7)inf0,0,0,0,0,0,0,0,0
( 0,0,8)inf0,0,0,0,0,0,0,0,0
( 0,0,9)inf0,0,0,0,0,0,0,0,0
( 0,0,10)inf0,0,0,0,0,0,0,0,0
( 0,0,11)inf0,0,0,0,0,0,0,0,0
( 0,0,12)inf0,0,0,0,0,0,0,0,0
( 0,0,13)inf0,0,0,0,0,0,0,0,0
( 0,0,14)inf0,0,0,0,0,0,0,0,0
( 0,0,15)inf0,0,0,0,0,0,0,0,0
( 0,0,16)inf0,0,0,0,0,0,0,0,0
( 0,0,17)inf0,0,0,0,0,0,0,0,0
( 0,0,18)inf0,0,0,0,0,0,0,0,0
( 0,0,19)inf0,0,0,0,0,0,0,0,0
( 0,0,20)inf0,0,0,0,0,0,0,0,0
( 0,0,21)inf0,0,0,0,0,0,0,0,0
( 0,0,22)inf0,0,0,0,0,0,0,0,0
( 0,0,23)inf0,0,0,0,0,0,0,0,0
( 0,0,24)inf0,0,0,0,0,0,0,0,0
( 0,0,25)inf0,0,0,0,0,0,0,0,0
( 0,0,26)inf0,0,0,0,0,0,0,0,0
( 0,0,27)inf0,0,0,0,0,0,0,0,0
( 0,0,28)inf0,0,0,0,0,0,0,0,0
( 0,0,29)inf0,0,0,0,0,0,0,0,0
( 0,0,30)inf0,0,0,0,0,0,0,0,0
( 0,0,31)inf0,0,0,0,0,0,0,0,0
( 0,0,32)inf0,0,0,0,0,0,0,0,0
( 0,0,33)inf0,0,0,0,0,0,0,0,0
( 0,0,34)inf0,0,0,0,0,0,0,0,0
( 0,0,35)inf0,0,0,0,0,0,0,0,0
( 0,0,36)inf0,0,0,0,0,0,0,0,0
( 0,0,37)inf0,0,0,0,0,0,0,0,0
( 0,0,38)inf0,0,0,0,0,0,0,0,0
( 0,0,39)inf0,0,0,0,0,0,0,0,0
( 0,0,40)inf0,0,0,0,0,0,0,0,0
( 0,0,41)inf0,0,0,0,0,0,0,0,0
( 0,0,42)inf0,0,0,0,0,0,0,0,0
( 0,0,43)inf0,0,0,0,0,0,0,0,0
( 0,0,44)inf0,0,0,0,0,0,0,0,0
( 0,0,45)inf0,0,0,0,0,0,0,0,0
( 0,0,46)inf0,0,0,0,0,0,0,0,0
( 0,0,47)inf0,0,0,0,0,0,0,0,0
( 0,0,48)inf0,0,0,0,0,0,0,0,0
( 0,0,49)inf0,0,0,0,0,0,0,0,0
( 0,0,50)inf0,0,0,0,0,0,0,0,0
( 0,0,51)inf0,0,0,0,0,0,0,0,0
( 0,0,52)inf0,0,0,0,0,0,0,0,0
( 0,0,53)inf0,0,0,0,0,0,0,0,0
( 0,0,54)inf0,0,0,0,0,0,0,0,0
( 0,0,55)inf0,0,0,0,0,0,0,0,0
( 0,0,56)inf0,0,0,0,0,0,0,0,0
( 0,0,57)inf0,0,0,0,0,0,0,0,0
( 0,0,58)inf0,0,0,0,0,0,0,0,0
( 0,0,59)inf0,0,0,0,0,0,0,0,0
( 0,1,0)inf0,0,0,0,0,0,0,0,0
( 0,1,1)inf0,0,0,0,0,0,0,0,0
( 0,1,2)inf0,0,0,0,0,0,0,0,0
( 0,1,3)inf0,0,0,0,0,0,0,0,0
( 0,1,4)inf0,0,0,0,0,0,0,0,0
( 0,1,5)inf0,0,0,0,0,0,0,0,0
( 0,1,6)inf0,0,0,0,0,0,0,0,0
( 0,1,7)inf0,0,0,0,0,0,0,0,0
( 0,1,8)inf0,0,0,0,0,0,0,0,0
( 0,1,9)inf0,0,0,0,0,0,0,0,0
( 0,1,10)inf0,0,0,0,0,0,0,0,0
( 0,1,11)inf0,0,0,0,0,0,0,0,0
( 0,1,12)inf0,0,0,0,0,0,0,0,0
( 0,1,13)inf0,0,0,0,0,0,0,0,0
( 0,1,14)inf0,0,0,0,0,0,0,0,0
( 0,1,15)inf0,0,0,0,0,0,0,0,0
( 0,1,16)inf0,0,0,0,0,0,0,0,0
( 0,1,17)inf0,0,0,0,0,0,0,0,0
( 0,1,18)inf0,0,0,0,0,0,0,0,0
( 0,1,19)inf0,0,0,0,0,0,0,0,0
( 0,1,20)inf0,0,0,0,0,0,0,0,0
( 0,1,21)inf0,0,0,0,0,0,0,0,0
( 0,1,22)inf0,0,0,0,0,0,0,0,0
( 0,1,23)inf0,0,0,0,0,0,0,0,0
( 0,1,24)inf0,0,0,0,0,0,0,0,0
( 0,1,25)inf0,0,0,0,0,0,0,0,0
( 0,1,26)inf0,0,0,0,0,0,0,0,0
( 0,1,27)inf0,0,0,0,0,0,0,0,0
( 0,1,28)inf0,0,0,0,0,0,0,0,0
( 0,1,29)inf0,0,0,0,0,0,0,0,0
( 0,1,30)inf0,0,0,0,0,0,0,0,0
( 0,1,31)inf0,0,0,0,0,0,0,0,0
( 0,1,32)inf0,0,0,0,0,0,0,0,0
( 0,1,33)inf0,0,0,0,0,0,0,0,0
( 0,1,34)inf0,0,0,0,0,0,0,0,0
( 0,1,35)inf0,0,0,0,0,0,0,0,0
( 0,1,36)inf0,0,0,0,0,0,0,0,0
( 0,1,37)inf0,0,0,0,0,0,0,0,0
( 0,1,38)inf0,0,0,0,0,0,0,0,0
( 0,1,39)inf0,0,0,0,0,0,0,0,0
( 0,1,40)inf0,0,0,0,0,0,0,0,0
( 0,1,41)inf0,0,0,0,0,0,0,0,0
( 0,1,42)inf0,0,0,0,0,0,0,0,0
( 0,1,43)inf0,0,0,0,0,0,0,0,0
( 0,1,44)inf0,0,0,0,0,0,0,0,0
( 0,1,45)inf0,0,0,0,0,0,0,0,0
( 0,1,46)inf0,0,0,0,0,0,0,0,0
( 0,1,47)inf0,0,0,0,0,0,0,0,0
( 0,1,48)inf0,0,0,0,0,0,0,0,0
( 0,1,49)inf0,0,0,0,0,0,0,0,0
( 0,1,50)inf0,0,0,0,0,0,0,0,0
( 0,1,51)inf0,0,0,0,0,0,0,0,0
( 0,1,52)inf0,0,0,0,0,0,0,0,0
( 0,1,53)inf0,0,0,0,0,0,0,0,0
( 0,1,54)inf0,0,0,0,0,0,0,0,0
( 0,1,55)inf0,0,0,0,0,0,0,0,0
( 0,1,56)inf0,0,0,0,0,0,0,0,0
( 0,1,57)inf0,0,0,0,0,0,0,0,0
( 0,1,58)inf0,0,0,0,0,0,0,0,0
( 0,1,59)inf0,0,0,0,0,0,0,0,0
( 0,2,0)inf0,0,0,0,0,0,0,0,0
( 0,2,1)inf0,0,0,0,0,0,0,0,0
( 0,2,2)inf0,0,0,0,0,0,0,0,0
( 0,2,3)inf0,0,0,0,0,0,0,0,0
( 0,2,4)inf0,0,0,0,0,0,0,0,0
( 0,2,5)inf0,0,0,0,0,0,0,0,0
( 0,2,6)inf0,0,0,0,0,0,0,0,0
( 0,2,7)inf0,0,0,0,0,0,0,0,0
( 0,2,8)inf0,0,0,0,0,0,0,0,0
( 0,2,9)inf0,0,0,0,0,0,0,0,0
( 0,2,10)inf0,0,0,0,0,0,0,0,0
( 0,2,11)inf0,0,0,0,0,0,0,0,0
( 0,2,12)inf0,0,0,0,0,0,0,0,0
( 0,2,13)inf0,0,0,0,0,0,0,0,0
( 0,2,14)inf0,0,0,0,0,0,0,0,0
( 0,2,15)inf0,0,0,0,0,0,0,0,0
( 0,2,16)inf0,0,0,0,0,0,0,0,0
( 0,2,17)inf0,0,0,0,0,0,0,0,0
( 0,2,18)inf0,0,0,0,0,0,0,0,0
( 0,2,19)inf0,0,0,0,0,0,0,0,0
( 0,2,20)inf0,0,0,0,0,0,0,0,0
( 0,2,21)inf0,0,0,0,0,0,0,0,0
( 0,2,22)inf0,0,0,0,0,0,0,0,0
( 0,2,23)inf0,0,0,0,0,0,0,0,0
( 0,2,24)inf0,0,0,0,0,0,0,0,0
( 0,2,25)inf0,0,0,0,0,0,0,0,0
( 0,2,26)inf0,0,0,0,0,0,0,0,0
( 0,2,27)inf0,0,0,0,0,0,0,0,0
( 0,2,28)inf0,0,0,0,0,0,0,0,0
( 0,2,29)inf0,0,0,0,0,0,0,0,0
( 0,2,30)inf0,0,0,0,0,0,0,0,0
( 0,2,31)inf0,0,0,0,0,0,0,0,0
( 0,2,32)inf0,0,0,0,0,0,0,0,0
( 0,2,33)inf0,0,0,0,0,0,0,0,0
( 0,2,34)inf0,0,0,0,0,0,0,0,0
( 0,2,35)inf0,0,0,0,0,0,0,0,0
( 0,2,36)inf0,0,0,0,0,0,0,0,0
( 0,2,37)inf0,0,0,0,0,0,0,0,0
( 0,2,38)inf0,0,0,0,0,0,0,0,0
( 0,2,39)inf0,0,0,0,0,0,0,0,0
( 0,2,40)inf0,0,0,0,0,0,0,0,0
( 0,2,41)inf0,0,0,0,0,0,0,0,0
( 0,2,42)inf0,0,0,0,0,0,0,0,0
( 0,2,43)inf0,0,0,0,0,0,0,0,0
( 0,2,44)inf0,0,0,0,0,0,0,0,0
( 0,2,45)inf0,0,0,0,0,0,0,0,0
( 0,2,46)inf0,0,0,0,0,0,0,0,0
( 0,2,47)inf0,0,0,0,0,0,0,0,0
( 0,2,48)inf0,0,0,0,0,0,0,0,0
( 0,2,49)inf0,0,0,0,0,0,0,0,0
( 0,2,50)inf0,0,0,0,0,0,0,0,0
( 0,2,51)inf0,0,0,0,0,0,0,0,0
( 0,2,52)inf0,0,0,0,0,0,0,0,0
( 0,2,53)inf0,0,0,0,0,0,0,0,0
( 0,2,54)inf0,0,0,0,0,0,0,0,0
( 0,2,55)inf0,0,0,0,0,0,0,0,0
( 0,2,56)inf0,0,0,0,0,0,0,0,0
( 0,2,57)inf0,0,0,0,0,0,0,0,0
( 0,2,58)inf0,0,0,0,0,0,0,0,0
( 0,2,59)inf0,0,0,0,0,0,0,0,0
( 1,0,0)inf0,0,0,0,0,0,0,0,0
( 1,0,1)inf0,0,0,0,0,0,0,0,0
( 1,0,2)inf0,0,0,0,0,0,0,0,0
( 1,0,3)inf0,0,0,0,0,0,0,0,0
( 1,0,4)inf0,0,0,0,0,0,0,0,0
( 1,0,5)inf0,0,0,0,0,0,0,0,0
( 1,0,6)inf0,0,0,0,0,0,0,0,0
( 1,0,7)inf0,0,0,0,0,0,0,0,0
( 1,0,8)inf0,0,0,0,0,0,0,0,0
( 1,0,9)inf0,0,0,0,0,0,0,0,0
( 1,0,10)inf0,0,0,0,0,0,0,0,0
( 1,0,11)inf0,0,0,0,0,0,0,0,0
( 1,0,12)inf0,0,0,0,0,0,0,0,0
( 1,0,13)inf0,0,0,0,0,0,0,0,0
( 1,0,14)inf0,0,0,0,0,0,0,0,0
( 1,0,15)inf0,0,0,0,0,0,0,0,0
( 1,0,16)inf0,0,0,0,0,0,0,0,0
( 1,0,17)inf0,0,0,0,0,0,0,0,0
( 1,0,18)inf0,0,0,0,0,0,0,0,0
( 1,0,19)inf0,0,0,0,0,0,0,0,0
( 1,0,20)inf0,0,0,0,0,0,0,0,0
( 1,0,21)inf0,0,0,0,0,0,0,0,0
( 1,0,22)inf0,0,0,0,0,0,0,0,0
( 1,0,23)inf0,0,0,0,0,0,0,0,0
( 1,0,24)inf0,0,0,0,0,0,0,0,0
( 1,0,25)inf0,0,0,0,0,0,0,0,0
( 1,0,26)inf0,0,0,0,0,0,0,0,0
( 1,0,27)inf0,0,0,0,0,0,0,0,0
( 1,0,28)inf0,0,0,0,0,0,0,0,0
( 1,0,29)inf0,0,0,0,0,0,0,0,0
( 1,0,30)inf0,0,0,0,0,0,0,0,0
( 1,0,31)inf0,0,0,0,0,0,0,0,0
( 1,0,32)inf0,0,0,0,0,0,0,0,0
( 1,0,33)inf0,0,0,0,0,0,0,0,0
( 1,0,34)inf0,0,0,0,0,0,0,0,0
( 1,0,35)inf0,0,0,0,0,0,0,0,0
( 1,0,36)inf0,0,0,0,0,0,0,0,0
( 1,0,37)inf0,0,0,0,0,0,0,0,0
( 1,0,38)inf0,0,0,0,0,0,0,0,0
( 1,0,39)inf0,0,0,0,0,0,0,0,0
( 1,0,40)inf0,0,0,0,0,0,0,0,0
( 1,0,41)inf0,0,0,0,0,0,0,0,0
( 1,0,42)inf0,0,0,0,0,0,0,0,0
( 1,0,43)inf0,0,0,0,0,0,0,0,0
( 1,0,44)inf0,0,0,0,0,0,0,0,0
( 1,0,45)inf0,0,0,0,0,0,0,0,0
( 1,0,46)inf0,0,0,0,0,0,0,0,0
( 1,0,47)inf0,0,0,0,0,0,0,0,0
( 1,0,48)inf0,0,0,0,0,0,0,0,0
( 1,0,49)inf0,0,0,0,0,0,0,0,0
( 1,0,50)inf0,0,0,0,0,0,0,0,0
( 1,0,51)inf0,0,0,0,0,0,0,0,0
( 1,0,52)inf0,0,0,0,0,0,0,0,0
( 1,0,53)inf0,0,0,0,0,0,0,0,0
( 1,0,54)inf0,0,0,0,0,0,0,0,0
( 1,0,55)inf0,0,0,0,0,0,0,0,0
( 1,0,56)inf0,0,0,0,0,0,0,0,0
( 1,0,57)inf0,0,0,0,0,0,0,0,0
( 1,0,58)inf0,0,0,0,0,0,0,0,0
( 1,0,59)inf0,0,0,0,0,0,0,0,0
( 1,1,0)inf0,0,0,0,0,0,0,0,0
( 1,1,1)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,2)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,3)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,4)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,5)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,6)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,7)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,8)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,9)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,10)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,11)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,12)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,13)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,14)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,15)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,16)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,17)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,18)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,19)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,20)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,21)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,22)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,23)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,24)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,25)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,26)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,27)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,28)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,29)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,30)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,31)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,32)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,33)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,34)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,35)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,36)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,37)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,38)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,39)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,40)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,41)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,42)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,43)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,44)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,45)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,46)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,47)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,48)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,49)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,50)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,51)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,52)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,53)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,54)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,55)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,56)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,57)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,58)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,1,59)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,2,0)-inf0,0,0,0,0,0,0,0,0
( 1,2,1)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,2,2)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,2,3)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,2,4)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,2,5)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,2,6)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,2,7)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,2,8)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,2,9)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,2,10)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,2,11)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,2,12)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,2,13)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,2,14)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,2,15)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,2,16)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,2,17)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,2,18)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,2,19)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,2,20)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,2,21)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,2,22)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,2,23)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,2,24)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,2,25)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,2,26)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,2,27)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,2,28)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
( 1,2,29)nan-nan(ind),-nan(ind),-nan(ind),0,-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
